LISTA DE IMPACTOS DETECTADOS (segundos):
- Inicio: 423.67s, Fin: 423.67s (Duración: 0.00s)
- Inicio: 423.87s, Fin: 423.87s (Duración: 0.00s)
- Inicio: 424.07s, Fin: 424.14s (Duración: 0.07s)
- Inicio: 424.34s, Fin: 424.74s (Duración: 0.40s)
- Inicio: 424.87s, Fin: 425.14s (Duración: 0.27s)
- Inicio: 425.27s, Fin: 425.27s (Duración: 0.00s)
- Inicio: 425.47s, Fin: 425.94s (Duración: 0.47s)
- Inicio: 426.07s, Fin: 426.27s (Duración: 0.20s)
- Inicio: 426.67s, Fin: 426.67s (Duración: 0.00s)
- Inicio: 426.94s, Fin: 426.94s (Duración: 0.00s)
- Inicio: 427.34s, Fin: 427.34s (Duración: 0.00s)
- Inicio: 427.54s, Fin: 427.54s (Duración: 0.00s)
- Inicio: 427.67s, Fin: 427.67s (Duración: 0.00s)
- Inicio: 427.80s, Fin: 427.87s (Duración: 0.07s)
- Inicio: 428.07s, Fin: 428.14s (Duración: 0.07s)
- Inicio: 428.27s, Fin: 428.34s (Duración: 0.07s)
- Inicio: 428.47s, Fin: 428.54s (Duración: 0.07s)
- Inicio: 428.87s, Fin: 428.87s (Duración: 0.00s)
- Inicio: 429.00s, Fin: 429.14s (Duración: 0.13s)
- Inicio: 429.34s, Fin: 429.34s (Duración: 0.00s)
- Inicio: 429.47s, Fin: 429.54s (Duración: 0.07s)
- Inicio: 429.74s, Fin: 429.94s (Duración: 0.20s)
- Inicio: 430.14s, Fin: 430.74s (Duración: 0.60s)
- Inicio: 431.07s, Fin: 431.07s (Duración: 0.00s)
- Inicio: 431.34s, Fin: 431.67s (Duración: 0.33s)
- Inicio: 431.87s, Fin: 431.87s (Duración: 0.00s)
- Inicio: 432.07s, Fin: 432.54s (Duración: 0.47s)
- Inicio: 432.67s, Fin: 432.94s (Duración: 0.27s)
- Inicio: 433.07s, Fin: 433.07s (Duración: 0.00s)
- Inicio: 433.34s, Fin: 433.34s (Duración: 0.00s)
- Inicio: 433.47s, Fin: 433.54s (Duración: 0.07s)
- Inicio: 433.80s, Fin: 433.87s (Duración: 0.07s)
- Inicio: 434.34s, Fin: 434.34s (Duración: 0.00s)
- Inicio: 434.54s, Fin: 434.54s (Duración: 0.00s)
- Inicio: 434.74s, Fin: 434.74s (Duración: 0.00s)
- Inicio: 434.87s, Fin: 435.00s (Duración: 0.13s)
- Inicio: 435.27s, Fin: 435.34s (Duración: 0.07s)
- Inicio: 435.47s, Fin: 435.47s (Duración: 0.00s)
- Inicio: 435.67s, Fin: 435.74s (Duración: 0.07s)
- Inicio: 435.94s, Fin: 435.94s (Duración: 0.00s)
- Inicio: 436.07s, Fin: 436.14s (Duración: 0.07s)
- Inicio: 436.34s, Fin: 436.47s (Duración: 0.13s)
- Inicio: 436.60s, Fin: 436.60s (Duración: 0.00s)
- Inicio: 436.87s, Fin: 437.07s (Duración: 0.20s)
- Inicio: 437.27s, Fin: 437.27s (Duración: 0.00s)
- Inicio: 437.47s, Fin: 437.74s (Duración: 0.27s)
- Inicio: 437.87s, Fin: 437.87s (Duración: 0.00s)
- Inicio: 438.07s, Fin: 438.27s (Duración: 0.20s)
- Inicio: 438.40s, Fin: 438.67s (Duración: 0.27s)
- Inicio: 438.87s, Fin: 439.27s (Duración: 0.40s)
- Inicio: 439.47s, Fin: 439.54s (Duración: 0.07s)
- Inicio: 439.74s, Fin: 439.74s (Duración: 0.00s)
- Inicio: 439.87s, Fin: 439.87s (Duración: 0.00s)
- Inicio: 440.07s, Fin: 440.54s (Duración: 0.47s)
- Inicio: 440.74s, Fin: 440.74s (Duración: 0.00s)
- Inicio: 440.94s, Fin: 440.94s (Duración: 0.00s)
- Inicio: 441.07s, Fin: 441.14s (Duración: 0.07s)
- Inicio: 441.34s, Fin: 441.74s (Duración: 0.40s)
- Inicio: 441.94s, Fin: 442.14s (Duración: 0.20s)
- Inicio: 442.27s, Fin: 442.27s (Duración: 0.00s)
- Inicio: 443.27s, Fin: 443.34s (Duración: 0.07s)
- Inicio: 443.74s, Fin: 443.74s (Duración: 0.00s)
- Inicio: 444.60s, Fin: 444.74s (Duración: 0.13s)
- Inicio: 444.87s, Fin: 444.87s (Duración: 0.00s)
- Inicio: 445.14s, Fin: 445.20s (Duración: 0.07s)
- Inicio: 447.27s, Fin: 447.34s (Duración: 0.07s)
- Inicio: 449.34s, Fin: 449.80s (Duración: 0.47s)
- Inicio: 450.14s, Fin: 450.14s (Duración: 0.00s)
- Inicio: 450.94s, Fin: 450.94s (Duración: 0.00s)
- Inicio: 451.20s, Fin: 451.20s (Duración: 0.00s)
- Inicio: 451.34s, Fin: 452.14s (Duración: 0.80s)
- Inicio: 452.40s, Fin: 452.40s (Duración: 0.00s)
- Inicio: 452.60s, Fin: 452.80s (Duración: 0.20s)
- Inicio: 453.34s, Fin: 453.54s (Duración: 0.20s)
- Inicio: 453.74s, Fin: 453.74s (Duración: 0.00s)
- Inicio: 454.07s, Fin: 454.20s (Duración: 0.13s)
- Inicio: 454.54s, Fin: 454.54s (Duración: 0.00s)
- Inicio: 454.67s, Fin: 454.67s (Duración: 0.00s)
- Inicio: 454.87s, Fin: 454.87s (Duración: 0.00s)
- Inicio: 456.14s, Fin: 456.14s (Duración: 0.00s)
- Inicio: 464.27s, Fin: 464.27s (Duración: 0.00s)
- Inicio: 464.40s, Fin: 464.40s (Duración: 0.00s)
- Inicio: 464.60s, Fin: 464.60s (Duración: 0.00s)
- Inicio: 464.80s, Fin: 465.00s (Duración: 0.20s)
- Inicio: 470.07s, Fin: 470.07s (Duración: 0.00s)
- Inicio: 470.27s, Fin: 470.27s (Duración: 0.00s)
- Inicio: 470.74s, Fin: 470.74s (Duración: 0.00s)
- Inicio: 471.00s, Fin: 471.27s (Duración: 0.27s)
- Inicio: 472.54s, Fin: 472.54s (Duración: 0.00s)
- Inicio: 473.67s, Fin: 473.67s (Duración: 0.00s)
- Inicio: 475.80s, Fin: 475.87s (Duración: 0.07s)
- Inicio: 476.40s, Fin: 476.54s (Duración: 0.13s)
- Inicio: 476.74s, Fin: 477.00s (Duración: 0.27s)
- Inicio: 477.20s, Fin: 477.27s (Duración: 0.07s)
- Inicio: 477.60s, Fin: 477.87s (Duración: 0.27s)
- Inicio: 478.07s, Fin: 478.07s (Duración: 0.00s)
- Inicio: 478.27s, Fin: 478.27s (Duración: 0.00s)
- Inicio: 478.60s, Fin: 478.94s (Duración: 0.33s)
- Inicio: 479.47s, Fin: 479.47s (Duración: 0.00s)
- Inicio: 479.67s, Fin: 479.67s (Duración: 0.00s)
- Inicio: 479.87s, Fin: 480.27s (Duración: 0.40s)
- Inicio: 480.40s, Fin: 480.40s (Duración: 0.00s)
- Inicio: 480.67s, Fin: 480.87s (Duración: 0.20s)
- Inicio: 481.94s, Fin: 482.00s (Duración: 0.07s)
- Inicio: 482.14s, Fin: 482.67s (Duración: 0.53s)
- Inicio: 482.94s, Fin: 482.94s (Duración: 0.00s)
- Inicio: 483.20s, Fin: 483.20s (Duración: 0.00s)
- Inicio: 490.54s, Fin: 490.54s (Duración: 0.00s)
- Inicio: 490.67s, Fin: 490.67s (Duración: 0.00s)
- Inicio: 490.87s, Fin: 490.94s (Duración: 0.07s)
- Inicio: 491.07s, Fin: 491.07s (Duración: 0.00s)
- Inicio: 491.27s, Fin: 491.27s (Duración: 0.00s)
- Inicio: 491.47s, Fin: 491.54s (Duración: 0.07s)
- Inicio: 491.67s, Fin: 491.80s (Duración: 0.13s)
- Inicio: 493.34s, Fin: 493.34s (Duración: 0.00s)
- Inicio: 498.54s, Fin: 498.54s (Duración: 0.00s)
- Inicio: 498.74s, Fin: 499.07s (Duración: 0.33s)
- Inicio: 499.34s, Fin: 499.40s (Duración: 0.07s)
- Inicio: 499.60s, Fin: 499.87s (Duración: 0.27s)
- Inicio: 500.00s, Fin: 500.07s (Duración: 0.07s)
- Inicio: 500.74s, Fin: 500.74s (Duración: 0.00s)
- Inicio: 504.40s, Fin: 504.40s (Duración: 0.00s)
- Inicio: 504.60s, Fin: 505.34s (Duración: 0.73s)
- Inicio: 505.47s, Fin: 506.00s (Duración: 0.53s)
- Inicio: 506.14s, Fin: 507.20s (Duración: 1.07s)
- Inicio: 507.40s, Fin: 507.40s (Duración: 0.00s)
- Inicio: 507.60s, Fin: 508.07s (Duración: 0.47s)
- Inicio: 508.27s, Fin: 508.27s (Duración: 0.00s)
- Inicio: 508.67s, Fin: 509.00s (Duración: 0.33s)
- Inicio: 509.20s, Fin: 509.20s (Duración: 0.00s)
- Inicio: 509.54s, Fin: 509.74s (Duración: 0.20s)
- Inicio: 510.20s, Fin: 510.20s (Duración: 0.00s)
- Inicio: 510.40s, Fin: 510.47s (Duración: 0.07s)
- Inicio: 510.67s, Fin: 510.67s (Duración: 0.00s)
- Inicio: 513.20s, Fin: 513.20s (Duración: 0.00s)
- Inicio: 520.14s, Fin: 520.47s (Duración: 0.33s)
- Inicio: 520.67s, Fin: 520.67s (Duración: 0.00s)
- Inicio: 521.07s, Fin: 521.20s (Duración: 0.13s)
- Inicio: 521.40s, Fin: 521.40s (Duración: 0.00s)
- Inicio: 521.54s, Fin: 521.54s (Duración: 0.00s)
- Inicio: 521.80s, Fin: 521.80s (Duración: 0.00s)
- Inicio: 522.87s, Fin: 522.87s (Duración: 0.00s)
- Inicio: 528.40s, Fin: 528.40s (Duración: 0.00s)
- Inicio: 529.67s, Fin: 529.67s (Duración: 0.00s)
- Inicio: 530.07s, Fin: 530.27s (Duración: 0.20s)
- Inicio: 533.00s, Fin: 533.00s (Duración: 0.00s)
- Inicio: 533.20s, Fin: 533.20s (Duración: 0.00s)
- Inicio: 533.40s, Fin: 533.40s (Duración: 0.00s)
- Inicio: 533.67s, Fin: 533.67s (Duración: 0.00s)
- Inicio: 534.27s, Fin: 534.27s (Duración: 0.00s)
- Inicio: 534.67s, Fin: 534.87s (Duración: 0.20s)
- Inicio: 535.07s, Fin: 535.54s (Duración: 0.47s)
- Inicio: 535.74s, Fin: 535.74s (Duración: 0.00s)
- Inicio: 535.87s, Fin: 535.87s (Duración: 0.00s)
- Inicio: 536.07s, Fin: 536.14s (Duración: 0.07s)
- Inicio: 536.34s, Fin: 536.34s (Duración: 0.00s)
- Inicio: 536.54s, Fin: 536.60s (Duración: 0.07s)
- Inicio: 536.80s, Fin: 536.80s (Duración: 0.00s)
- Inicio: 537.14s, Fin: 537.14s (Duración: 0.00s)
- Inicio: 537.40s, Fin: 537.40s (Duración: 0.00s)
- Inicio: 537.80s, Fin: 537.80s (Duración: 0.00s)
- Inicio: 538.20s, Fin: 538.20s (Duración: 0.00s)
- Inicio: 538.54s, Fin: 538.74s (Duración: 0.20s)
- Inicio: 539.00s, Fin: 539.60s (Duración: 0.60s)
- Inicio: 539.87s, Fin: 539.94s (Duración: 0.07s)
- Inicio: 540.14s, Fin: 540.14s (Duración: 0.00s)
- Inicio: 540.34s, Fin: 540.67s (Duración: 0.33s)
- Inicio: 540.87s, Fin: 541.14s (Duración: 0.27s)
- Inicio: 541.54s, Fin: 541.54s (Duración: 0.00s)
- Inicio: 549.54s, Fin: 550.20s (Duración: 0.67s)
- Inicio: 550.54s, Fin: 550.54s (Duración: 0.00s)
- Inicio: 550.74s, Fin: 550.74s (Duración: 0.00s)
- Inicio: 551.94s, Fin: 551.94s (Duración: 0.00s)
- Inicio: 557.47s, Fin: 557.47s (Duración: 0.00s)
- Inicio: 557.67s, Fin: 557.67s (Duración: 0.00s)
- Inicio: 558.00s, Fin: 558.00s (Duración: 0.00s)
- Inicio: 558.27s, Fin: 558.27s (Duración: 0.00s)
- Inicio: 558.67s, Fin: 558.67s (Duración: 0.00s)
- Inicio: 558.80s, Fin: 558.94s (Duración: 0.13s)
- Inicio: 559.34s, Fin: 559.34s (Duración: 0.00s)
- Inicio: 561.47s, Fin: 561.47s (Duración: 0.00s)
- Inicio: 562.00s, Fin: 562.00s (Duración: 0.00s)
- Inicio: 562.60s, Fin: 562.60s (Duración: 0.00s)
- Inicio: 563.20s, Fin: 563.20s (Duración: 0.00s)
- Inicio: 563.34s, Fin: 563.34s (Duración: 0.00s)
- Inicio: 563.74s, Fin: 564.20s (Duración: 0.47s)
- Inicio: 564.40s, Fin: 564.40s (Duración: 0.00s)
- Inicio: 564.60s, Fin: 564.60s (Duración: 0.00s)
- Inicio: 564.80s, Fin: 564.94s (Duración: 0.13s)
- Inicio: 565.40s, Fin: 565.40s (Duración: 0.00s)
- Inicio: 565.60s, Fin: 565.60s (Duración: 0.00s)
- Inicio: 565.80s, Fin: 565.80s (Duración: 0.00s)
- Inicio: 566.07s, Fin: 566.27s (Duración: 0.20s)
- Inicio: 566.47s, Fin: 566.80s (Duración: 0.33s)
- Inicio: 567.07s, Fin: 567.07s (Duración: 0.00s)
- Inicio: 567.27s, Fin: 567.87s (Duración: 0.60s)
- Inicio: 568.07s, Fin: 568.07s (Duración: 0.00s)
- Inicio: 568.34s, Fin: 568.54s (Duración: 0.20s)
- Inicio: 577.07s, Fin: 577.34s (Duración: 0.27s)
- Inicio: 577.54s, Fin: 577.74s (Duración: 0.20s)
- Inicio: 577.87s, Fin: 578.00s (Duración: 0.13s)
- Inicio: 580.80s, Fin: 581.00s (Duración: 0.20s)
- Inicio: 581.34s, Fin: 581.40s (Duración: 0.07s)
- Inicio: 581.60s, Fin: 581.67s (Duración: 0.07s)
- Inicio: 581.87s, Fin: 581.87s (Duración: 0.00s)
- Inicio: 586.40s, Fin: 586.54s (Duración: 0.13s)
- Inicio: 586.80s, Fin: 587.00s (Duración: 0.20s)
- Inicio: 587.14s, Fin: 587.27s (Duración: 0.13s)
- Inicio: 587.60s, Fin: 587.60s (Duración: 0.00s)
- Inicio: 587.94s, Fin: 587.94s (Duración: 0.00s)
- Inicio: 591.07s, Fin: 591.07s (Duración: 0.00s)
- Inicio: 591.27s, Fin: 591.27s (Duración: 0.00s)
- Inicio: 591.67s, Fin: 591.74s (Duración: 0.07s)
- Inicio: 592.07s, Fin: 592.07s (Duración: 0.00s)
- Inicio: 592.54s, Fin: 592.54s (Duración: 0.00s)
- Inicio: 593.40s, Fin: 593.67s (Duración: 0.27s)
- Inicio: 594.27s, Fin: 594.27s (Duración: 0.00s)
- Inicio: 594.54s, Fin: 594.67s (Duración: 0.13s)
- Inicio: 594.94s, Fin: 594.94s (Duración: 0.00s)
- Inicio: 595.14s, Fin: 595.20s (Duración: 0.07s)
- Inicio: 595.74s, Fin: 595.74s (Duración: 0.00s)
- Inicio: 596.14s, Fin: 596.27s (Duración: 0.13s)
- Inicio: 596.47s, Fin: 596.47s (Duración: 0.00s)
- Inicio: 596.74s, Fin: 596.74s (Duración: 0.00s)
- Inicio: 596.87s, Fin: 596.87s (Duración: 0.00s)
- Inicio: 597.54s, Fin: 597.60s (Duración: 0.07s)
- Inicio: 597.80s, Fin: 597.87s (Duración: 0.07s)
- Inicio: 598.27s, Fin: 598.34s (Duración: 0.07s)
- Inicio: 598.74s, Fin: 598.74s (Duración: 0.00s)
- Inicio: 606.40s, Fin: 606.47s (Duración: 0.07s)
- Inicio: 606.67s, Fin: 607.14s (Duración: 0.47s)
- Inicio: 607.34s, Fin: 607.34s (Duración: 0.00s)
- Inicio: 607.47s, Fin: 607.47s (Duración: 0.00s)
- Inicio: 607.67s, Fin: 607.67s (Duración: 0.00s)
- Inicio: 616.20s, Fin: 616.20s (Duración: 0.00s)
- Inicio: 616.47s, Fin: 617.27s (Duración: 0.80s)
- Inicio: 617.54s, Fin: 617.54s (Duración: 0.00s)
- Inicio: 617.74s, Fin: 617.74s (Duración: 0.00s)
- Inicio: 617.87s, Fin: 617.87s (Duración: 0.00s)
- Inicio: 619.00s, Fin: 619.00s (Duración: 0.00s)
- Inicio: 619.40s, Fin: 619.40s (Duración: 0.00s)
- Inicio: 620.60s, Fin: 620.60s (Duración: 0.00s)
- Inicio: 621.54s, Fin: 621.54s (Duración: 0.00s)
- Inicio: 621.80s, Fin: 621.80s (Duración: 0.00s)
- Inicio: 622.07s, Fin: 622.07s (Duración: 0.00s)
- Inicio: 622.60s, Fin: 622.60s (Duración: 0.00s)
- Inicio: 623.54s, Fin: 623.60s (Duración: 0.07s)
- Inicio: 624.00s, Fin: 624.27s (Duración: 0.27s)
- Inicio: 624.40s, Fin: 624.47s (Duración: 0.07s)
- Inicio: 624.67s, Fin: 624.87s (Duración: 0.20s)
- Inicio: 625.20s, Fin: 625.80s (Duración: 0.60s)
- Inicio: 625.94s, Fin: 625.94s (Duración: 0.00s)
- Inicio: 626.14s, Fin: 626.54s (Duración: 0.40s)
- Inicio: 626.87s, Fin: 627.20s (Duración: 0.33s)
- Inicio: 627.47s, Fin: 627.47s (Duración: 0.00s)
- Inicio: 627.74s, Fin: 627.80s (Duración: 0.07s)
- Inicio: 628.34s, Fin: 628.34s (Duración: 0.00s)
- Inicio: 628.80s, Fin: 628.80s (Duración: 0.00s)
- Inicio: 632.34s, Fin: 632.34s (Duración: 0.00s)
- Inicio: 638.40s, Fin: 638.74s (Duración: 0.33s)
- Inicio: 638.94s, Fin: 639.20s (Duración: 0.27s)
- Inicio: 639.47s, Fin: 639.47s (Duración: 0.00s)
- Inicio: 639.67s, Fin: 639.67s (Duración: 0.00s)
- Inicio: 639.87s, Fin: 640.07s (Duración: 0.20s)
- Inicio: 640.60s, Fin: 640.80s (Duración: 0.20s)
- Inicio: 641.34s, Fin: 641.34s (Duración: 0.00s)
- Inicio: 641.47s, Fin: 641.47s (Duración: 0.00s)
- Inicio: 641.67s, Fin: 641.67s (Duración: 0.00s)
- Inicio: 641.94s, Fin: 642.14s (Duración: 0.20s)
- Inicio: 642.27s, Fin: 642.40s (Duración: 0.13s)
- Inicio: 642.60s, Fin: 643.07s (Duración: 0.47s)
- Inicio: 643.34s, Fin: 643.34s (Duración: 0.00s)
- Inicio: 643.60s, Fin: 643.60s (Duración: 0.00s)
- Inicio: 643.87s, Fin: 644.00s (Duración: 0.13s)
- Inicio: 644.20s, Fin: 644.20s (Duración: 0.00s)
- Inicio: 644.60s, Fin: 644.60s (Duración: 0.00s)
- Inicio: 644.74s, Fin: 644.74s (Duración: 0.00s)
- Inicio: 644.94s, Fin: 644.94s (Duración: 0.00s)
- Inicio: 648.00s, Fin: 648.00s (Duración: 0.00s)
- Inicio: 648.27s, Fin: 648.60s (Duración: 0.33s)
- Inicio: 648.94s, Fin: 648.94s (Duración: 0.00s)
- Inicio: 649.07s, Fin: 649.27s (Duración: 0.20s)
- Inicio: 650.87s, Fin: 650.87s (Duración: 0.00s)
- Inicio: 651.20s, Fin: 651.20s (Duración: 0.00s)
- Inicio: 654.74s, Fin: 654.74s (Duración: 0.00s)
- Inicio: 655.54s, Fin: 655.54s (Duración: 0.00s)
- Inicio: 655.80s, Fin: 656.14s (Duración: 0.33s)
- Inicio: 656.34s, Fin: 656.40s (Duración: 0.07s)
- Inicio: 656.67s, Fin: 656.67s (Duración: 0.00s)
- Inicio: 658.87s, Fin: 658.87s (Duración: 0.00s)
- Inicio: 659.74s, Fin: 659.80s (Duración: 0.07s)
- Inicio: 660.27s, Fin: 660.27s (Duración: 0.00s)
- Inicio: 661.00s, Fin: 661.07s (Duración: 0.07s)
- Inicio: 661.20s, Fin: 661.20s (Duración: 0.00s)
- Inicio: 661.34s, Fin: 661.34s (Duración: 0.00s)
- Inicio: 661.60s, Fin: 661.67s (Duración: 0.07s)
- Inicio: 661.87s, Fin: 661.87s (Duración: 0.00s)
- Inicio: 662.07s, Fin: 662.14s (Duración: 0.07s)
- Inicio: 662.27s, Fin: 662.27s (Duración: 0.00s)
- Inicio: 662.74s, Fin: 662.74s (Duración: 0.00s)
- Inicio: 663.00s, Fin: 663.07s (Duración: 0.07s)
- Inicio: 663.27s, Fin: 663.27s (Duración: 0.00s)
- Inicio: 663.40s, Fin: 663.87s (Duración: 0.47s)
- Inicio: 664.07s, Fin: 664.07s (Duración: 0.00s)
- Inicio: 664.67s, Fin: 664.67s (Duración: 0.00s)
- Inicio: 673.47s, Fin: 673.47s (Duración: 0.00s)
- Inicio: 673.60s, Fin: 673.80s (Duración: 0.20s)
- Inicio: 673.94s, Fin: 674.14s (Duración: 0.20s)
- Inicio: 674.34s, Fin: 674.40s (Duración: 0.07s)
- Inicio: 679.60s, Fin: 679.60s (Duración: 0.00s)
- Inicio: 680.00s, Fin: 680.00s (Duración: 0.00s)
- Inicio: 680.34s, Fin: 680.34s (Duración: 0.00s)
- Inicio: 680.54s, Fin: 680.54s (Duración: 0.00s)
- Inicio: 680.74s, Fin: 680.74s (Duración: 0.00s)
- Inicio: 680.94s, Fin: 680.94s (Duración: 0.00s)
- Inicio: 681.07s, Fin: 681.07s (Duración: 0.00s)
- Inicio: 681.27s, Fin: 681.27s (Duración: 0.00s)
- Inicio: 681.80s, Fin: 681.94s (Duración: 0.13s)
- Inicio: 684.40s, Fin: 684.40s (Duración: 0.00s)
- Inicio: 685.00s, Fin: 685.00s (Duración: 0.00s)
- Inicio: 685.94s, Fin: 685.94s (Duración: 0.00s)
- Inicio: 686.14s, Fin: 686.14s (Duración: 0.00s)
- Inicio: 686.54s, Fin: 686.54s (Duración: 0.00s)
- Inicio: 686.87s, Fin: 686.87s (Duración: 0.00s)
- Inicio: 687.07s, Fin: 687.80s (Duración: 0.73s)
- Inicio: 688.00s, Fin: 688.07s (Duración: 0.07s)
- Inicio: 688.47s, Fin: 688.74s (Duración: 0.27s)
- Inicio: 689.00s, Fin: 689.27s (Duración: 0.27s)
- Inicio: 689.60s, Fin: 689.60s (Duración: 0.00s)
- Inicio: 689.94s, Fin: 690.40s (Duración: 0.47s)
- Inicio: 690.54s, Fin: 690.80s (Duración: 0.27s)
- Inicio: 691.07s, Fin: 691.20s (Duración: 0.13s)
- Inicio: 691.40s, Fin: 691.40s (Duración: 0.00s)
- Inicio: 691.67s, Fin: 691.74s (Duración: 0.07s)
- Inicio: 692.07s, Fin: 692.07s (Duración: 0.00s)
- Inicio: 700.40s, Fin: 700.40s (Duración: 0.00s)
- Inicio: 700.54s, Fin: 700.54s (Duración: 0.00s)
- Inicio: 700.74s, Fin: 701.47s (Duración: 0.73s)
- Inicio: 701.67s, Fin: 701.67s (Duración: 0.00s)
- Inicio: 702.20s, Fin: 702.20s (Duración: 0.00s)
- Inicio: 703.94s, Fin: 703.94s (Duración: 0.00s)
- Inicio: 704.14s, Fin: 704.14s (Duración: 0.00s)
- Inicio: 707.40s, Fin: 707.40s (Duración: 0.00s)
- Inicio: 707.67s, Fin: 707.67s (Duración: 0.00s)
- Inicio: 707.87s, Fin: 707.87s (Duración: 0.00s)
- Inicio: 708.00s, Fin: 708.00s (Duración: 0.00s)
- Inicio: 708.20s, Fin: 708.20s (Duración: 0.00s)
- Inicio: 708.40s, Fin: 708.54s (Duración: 0.13s)
- Inicio: 711.67s, Fin: 711.67s (Duración: 0.00s)
- Inicio: 713.87s, Fin: 713.87s (Duración: 0.00s)
- Inicio: 714.60s, Fin: 715.20s (Duración: 0.60s)
- Inicio: 715.40s, Fin: 715.40s (Duración: 0.00s)
- Inicio: 715.74s, Fin: 716.27s (Duración: 0.53s)
- Inicio: 716.47s, Fin: 716.74s (Duración: 0.27s)
- Inicio: 716.94s, Fin: 717.00s (Duración: 0.07s)
- Inicio: 717.27s, Fin: 717.34s (Duración: 0.07s)
- Inicio: 717.80s, Fin: 717.80s (Duración: 0.00s)
- Inicio: 718.00s, Fin: 718.00s (Duración: 0.00s)
- Inicio: 725.94s, Fin: 726.47s (Duración: 0.53s)
- Inicio: 726.67s, Fin: 726.80s (Duración: 0.13s)
- Inicio: 727.00s, Fin: 727.00s (Duración: 0.00s)
- Inicio: 727.34s, Fin: 727.34s (Duración: 0.00s)
- Inicio: 728.27s, Fin: 728.34s (Duración: 0.07s)
- Inicio: 734.07s, Fin: 734.07s (Duración: 0.00s)
- Inicio: 734.20s, Fin: 734.47s (Duración: 0.27s)
- Inicio: 734.67s, Fin: 734.67s (Duración: 0.00s)
- Inicio: 734.94s, Fin: 734.94s (Duración: 0.00s)
- Inicio: 735.14s, Fin: 735.14s (Duración: 0.00s)
- Inicio: 735.54s, Fin: 735.67s (Duración: 0.13s)
- Inicio: 736.07s, Fin: 736.20s (Duración: 0.13s)
- Inicio: 736.40s, Fin: 736.40s (Duración: 0.00s)
- Inicio: 738.67s, Fin: 738.67s (Duración: 0.00s)
- Inicio: 739.40s, Fin: 739.40s (Duración: 0.00s)
- Inicio: 739.80s, Fin: 739.80s (Duración: 0.00s)
- Inicio: 740.27s, Fin: 740.40s (Duración: 0.13s)
- Inicio: 740.67s, Fin: 740.67s (Duración: 0.00s)
- Inicio: 741.34s, Fin: 741.34s (Duración: 0.00s)
- Inicio: 741.67s, Fin: 741.87s (Duración: 0.20s)
- Inicio: 742.14s, Fin: 742.14s (Duración: 0.00s)
- Inicio: 742.40s, Fin: 742.40s (Duración: 0.00s)
- Inicio: 743.07s, Fin: 743.87s (Duración: 0.80s)
- Inicio: 744.07s, Fin: 744.07s (Duración: 0.00s)
- Inicio: 744.47s, Fin: 744.47s (Duración: 0.00s)
- Inicio: 744.60s, Fin: 744.60s (Duración: 0.00s)
- Inicio: 745.40s, Fin: 745.40s (Duración: 0.00s)
- Inicio: 746.27s, Fin: 746.27s (Duración: 0.00s)
- Inicio: 746.87s, Fin: 746.87s (Duración: 0.00s)
- Inicio: 753.07s, Fin: 753.47s (Duración: 0.40s)
- Inicio: 753.67s, Fin: 753.94s (Duración: 0.27s)
- Inicio: 754.07s, Fin: 754.34s (Duración: 0.27s)
- Inicio: 754.94s, Fin: 754.94s (Duración: 0.00s)
- Inicio: 755.34s, Fin: 755.34s (Duración: 0.00s)
- Inicio: 755.47s, Fin: 755.47s (Duración: 0.00s)
- Inicio: 759.74s, Fin: 759.94s (Duración: 0.20s)
- Inicio: 763.20s, Fin: 763.20s (Duración: 0.00s)
- Inicio: 763.60s, Fin: 763.60s (Duración: 0.00s)
- Inicio: 764.00s, Fin: 764.00s (Duración: 0.00s)
- Inicio: 764.34s, Fin: 764.34s (Duración: 0.00s)
- Inicio: 765.47s, Fin: 765.47s (Duración: 0.00s)
- Inicio: 765.80s, Fin: 765.80s (Duración: 0.00s)
- Inicio: 765.94s, Fin: 766.34s (Duración: 0.40s)
- Inicio: 766.67s, Fin: 766.67s (Duración: 0.00s)
- Inicio: 766.87s, Fin: 766.94s (Duración: 0.07s)
- Inicio: 767.54s, Fin: 767.60s (Duración: 0.07s)
- Inicio: 767.74s, Fin: 767.74s (Duración: 0.00s)
- Inicio: 768.00s, Fin: 768.20s (Duración: 0.20s)
- Inicio: 768.87s, Fin: 768.87s (Duración: 0.00s)
- Inicio: 769.00s, Fin: 769.60s (Duración: 0.60s)
- Inicio: 769.80s, Fin: 770.27s (Duración: 0.47s)
- Inicio: 770.40s, Fin: 770.60s (Duración: 0.20s)
- Inicio: 770.80s, Fin: 770.80s (Duración: 0.00s)
- Inicio: 771.14s, Fin: 771.20s (Duración: 0.07s)
- Inicio: 780.47s, Fin: 780.67s (Duración: 0.20s)
- Inicio: 780.87s, Fin: 781.34s (Duración: 0.47s)
- Inicio: 781.74s, Fin: 781.74s (Duración: 0.00s)
- Inicio: 782.00s, Fin: 782.00s (Duración: 0.00s)
- Inicio: 788.34s, Fin: 788.34s (Duración: 0.00s)
- Inicio: 788.54s, Fin: 788.54s (Duración: 0.00s)
- Inicio: 788.80s, Fin: 788.94s (Duración: 0.13s)
- Inicio: 789.54s, Fin: 789.80s (Duración: 0.27s)
- Inicio: 790.00s, Fin: 790.20s (Duración: 0.20s)
- Inicio: 790.47s, Fin: 790.47s (Duración: 0.00s)
- Inicio: 790.74s, Fin: 790.74s (Duración: 0.00s)
